tick_id,date,site,life_stage,bb_result
4412,2021-07-07,Gorge,nymph,0
4411,2021-07-07,Gorge,nymph,0
4410,2021-07-07,Gorge,nymph,0
4357,2021-07-09,Foote,nymph,1
4355,2021-07-09,Foote,nymph,0
4438,2021-07-12,Foote,nymph,0
4436,2021-07-12,Foote,nymph,0
4435,2021-07-12,Foote,nymph,0
4434,2021-07-12,Foote,nymph,1
4408,2021-07-12,Foote,nymph,0
4407,2021-07-12,Foote,nymph,0
4405,2021-07-12,Foote,nymph,0
4404,2021-07-12,Foote,nymph,1
4433,2021-07-12,Foote,nymph,0
4432,2021-07-12,Foote,nymph,0
4403,2021-07-12,Foote,nymph,1
4431,2021-07-14,UpperChipman,nymph,0
4430,2021-07-14,UpperChipman,nymph,0
4500,2021-07-14,UpperChipman,nymph,0
4499,2021-07-14,Chipman,nymph,1
4402,2021-07-14,Lourie,nymph,0
4380,2021-07-14,Lourie,nymph,0
4262,2021-07-14,Lourie,nymph,0
4354,2021-07-14,Lourie,nymph,1
4379,2021-07-14,Lourie,nymph,0
4377,2021-07-15,SPIN,nymph,0
4351,2021-07-15,Crystal,nymph,0
4580,2021-07-19,Jackson,nymph,0
4496,2021-07-19,Jackson,nymph,1
4483,2021-07-20,Major,nymph,0
4486,2021-07-20,Major,nymph,1
4487,2021-07-20,Major,nymph,1
4488,2021-07-20,Major,nymph,1
4573,2021-07-20,Major,nymph,0
4572,2021-07-20,Major,nymph,0
4570,2021-07-20,Major,nymph,1
4569,2021-07-20,Major,nymph,1
4566,2021-07-20,Major,nymph,1
4563,2021-07-20,Major,nymph,0
4562,2021-07-20,Major,nymph,0
4540,2021-07-22,Gorge,nymph,0
4538,2021-07-22,Gorge,nymph,0
4537,2021-07-22,Gorge,nymph,1
4536,2021-07-22,Gorge,nymph,0
4534,2021-07-22,Gorge,nymph,0
4581,2021-07-22,Gorge,nymph,0
4585,2021-07-23,Foote,nymph,0
4586,2021-07-23,Foote,nymph,0
4587,2021-07-23,Foote,nymph,0
4588,2021-07-23,Foote,nymph,0
4590,2021-07-23,Foote,nymph,1
4532,2021-07-23,Foote,nymph,1
4528,2021-07-23,Foote,nymph,0
4526,2021-07-23,Foote,nymph,0
4524,2021-07-23,Foote,nymph,1
4523,2021-07-23,Foote,nymph,0
4522,2021-07-23,Foote,nymph,0
4514,2021-07-23,Foote,nymph,0
4510,2021-07-23,Foote,nymph,1
4509,2021-07-26,UpperChipman,nymph,1
4680,2021-07-26,Lourie,nymph,0
4678,2021-07-26,Lourie,nymph,1
4371,2021-07-27,Chipman,nymph,0
4372,2021-07-27,Chipman,nymph,0
4655,2021-07-27,Chipman,nymph,0
4652,2021-07-27,Chipman,nymph,0
4374,2021-08-03,Major,nymph,0
4505,2021-08-03,Major,nymph,0
4700,2021-07-26,Lourie,nymph,1
4697,2021-08-03,Jackson,nymph,0
4695,2021-08-03,Jackson,nymph,0
4649,2021-08-03,Jackson,nymph,0
4648,2021-08-03,Jackson,nymph,0
4646,2021-08-05,Foote,nymph,1
4645,2021-08-05,Foote,nymph,0
4642,2021-08-05,Foote,nymph,0
4689,2021-08-05,Foote,nymph,0
4686,2021-08-05,Foote,nymph,0
4668,2021-08-05,Foote,nymph,1
4666,2021-08-05,Foote,nymph,0
4675,2021-08-05,Foote,nymph,0
4673,2021-08-05,Foote,nymph,1
4760,2022-06-06,Foote,male,0
4758,2022-06-06,Foote,nymph,0
4757,2022-06-06,Foote,nymph,0
4756,2022-06-06,Foote,male,1
4755,2022-06-06,Foote,female,0
4754,2022-06-06,Foote,male,0
4753,2022-06-08,Jackson,nymph,0
4752,2022-06-08,Jackson,nymph,0
4751,2022-06-08,Jackson,nymph,0
4750,2022-06-08,Jackson,nymph,0
4680,2022-06-13,Lourie,nymph,1
4679,2022-06-13,Lourie,nymph,0
4502,2022-06-13,Lourie,female,0
4701,2022-06-06,Foote,nymph,0
4702,2022-06-06,Foote,nymph,0
4660,2022-06-14,Chipman,nymph,0
4658,2022-06-14,Chipman,nymph,0
4749,2022-06-13,Major,nymph,0
4748,2022-06-13,Major,female,0
4747,2022-06-13,Major,nymph,1
4742,2022-06-13,Major,female,0
4741,2022-06-13,Major,nymph,0
4743,2022-06-13,Major,nymph,0
4744,2022-06-13,Major,nymph,0
4745,2022-06-13,Major,nymph,0
4746,2022-06-13,Major,nymph,0
4780,2022-06-13,Major,nymph,1
4618,2022-06-06,Foote,female,0
4705,2022-06-07,Gorge,female,0
4704,2022-06-07,Gorge,male,1
4640,2022-06-14,Chipman,male,0
4638,2022-06-14,Chipman,nymph,0
4637,2022-06-14,Chipman,nymph,1
4636,2022-06-14,Chipman,nymph,0
4617,2022-06-06,Foote,nymph,0
4616,2022-06-06,Foote,female,0
4615,2022-06-06,Foote,nymph,0
4614,2022-06-06,Foote,nymph,0
4706,2022-06-07,SPIN,NA,0
4613,2022-06-07,Gorge,male,0
4657,2022-06-14,UpperChipman,nymph,0
4656,2022-06-14,UpperChipman,nymph,0
4611,2022-06-07,Gorge,nymph,0
4698,2022-06-13,Lourie,nymph,0
4696,2022-06-13,Lourie,nymph,0
4695,2022-06-13,Lourie,male,0
4687,2022-06-14,Chipman,nymph,0
4686,2022-06-14,Chipman,female,1
4685,2022-06-14,Chipman,female,0
4684,2022-06-14,Chipman,male,1
4683,2022-06-14,Chipman,nymph,0
4682,2022-06-14,Chipman,male,0
4681,2022-06-14,Chipman,male,0
4635,2022-06-14,Chipman,nymph,0
4634,2022-06-14,Chipman,nymph,0
4633,2022-06-14,Chipman,male,0
4350,2022-06-06,Foote,nymph,1
4694,2022-06-13,Major,nymph,0
4692,2022-06-13,Major,nymph,0
4691,2022-06-13,Major,nymph,1
4690,2022-06-13,Major,female,0
4689,2022-06-13,Major,male,1
4688,2022-06-13,Major,nymph,0
4349,2022-06-06,Foote,nymph,1
4348,2022-06-06,Foote,nymph,1
4347,2022-06-06,Foote,female,1
4346,2022-06-07,Gorge,nymph,0
4740,2022-06-21,Jackson,nymph,0
4739,2022-06-21,Jackson,nymph,0
4737,2022-06-21,Jackson,nymph,0
4736,2022-06-21,Jackson,nymph,0
4735,2022-06-21,Jackson,nymph,0
4678,2022-06-16,Frost,nymph,0
4677,2022-06-16,Gorge,male,0
4676,2022-06-21,Foote,male,1
4655,2022-06-21,Foote,nymph,0
4675,2022-06-21,Foote,nymph,1
4720,2022-06-16,Gorge,male,0
4623,2022-06-21,Foote,male,1
4624,2022-06-21,Foote,nymph,0
4625,2022-06-21,Foote,male,1
4626,2022-06-21,Foote,nymph,0
4627,2022-06-21,Foote,nymph,1
4628,2022-06-21,Foote,nymph,1
4632,2022-06-21,Foote,nymph,0
4650,2022-06-21,Jackson,nymph,1
4717,2022-06-21,Foote,female,0
4716,2022-06-21,Foote,nymph,0
4715,2022-06-21,Foote,nymph,0
4714,2022-06-21,Foote,nymph,0
4777,2022-06-21,Foote,nymph,0
4774,2022-06-21,Jackson,nymph,1
4341,2022-06-08,Jackson,female,0
4342,2022-06-08,Jackson,nymph,0
4504,2022-06-08,Jackson,male,1
4503,2022-06-08,Jackson,female,0
4734,2022-06-29,Gorge,male,1
4733,2022-06-29,Chipman,nymph,1
4732,2022-06-29,Chipman,nymph,1
4731,2022-06-29,Chipman,nymph,0
4797,2022-06-28,Major,nymph,1
4796,2022-06-28,Major,nymph,0
4795,2022-06-28,Major,nymph,1
4794,2022-06-28,Major,nymph,1
4793,2022-06-28,Major,nymph,1
4792,2022-06-28,Major,nymph,1
4789,2022-06-29,Chipman,nymph,1
4788,2022-06-29,Chipman,nymph,0
4791,2022-06-29,Gorge,male,0
4075,2022-07-05,UpperChipman,nymph,0
4074,2022-07-05,Foote,nymph,0
4073,2022-07-05,Foote,nymph,0
4072,2022-07-05,Foote,female,0
4071,2022-07-05,Foote,nymph,1
4980,2022-07-11,Chipman,nymph,0
4979,2022-07-11,Chipman,nymph,0
4730,2022-07-05,UpperChipman,nymph,0
4729,2022-07-05,Foote,nymph,1
4728,2022-07-05,Foote,female,1
4960,2022-07-06,Jackson,nymph,0
4959,2022-07-06,Jackson,nymph,0
4958,2022-07-06,Jackson,nymph,0
4787,2022-07-05,UpperChipman,nymph,0
4786,2022-07-05,Foote,nymph,0
4785,2022-07-05,Foote,nymph,0
4641,2022-06-28,Major,nymph,1
4642,2022-06-28,Major,nymph,1
4643,2022-06-28,Major,nymph,0
4644,2022-06-28,Major,nymph,1
4670,2022-06-30,BRF,female,1
4669,2022-06-30,BRF,nymph,1
4668,2022-07-05,Foote,nymph,0
4667,2022-07-05,Foote,female,0
4654,2022-06-29,SPIN,nymph,1
4674,2022-06-29,Gorge,male,0
4672,2022-06-29,Chipman,nymph,0
4065,2022-06-29,Chipman,nymph,0
4063,2022-06-29,Chipman,nymph,0
4062,2022-06-29,Chipman,nymph,0
4061,2022-06-29,Chipman,female,0
4710,2022-06-29,Chipman,nymph,0
4708,2022-06-29,Chipman,nymph,0
4709,2022-06-29,Chipman,nymph,1
4711,2022-06-29,Chipman,nymph,0
4707,2022-06-29,Chipman,nymph,0
4631,2022-06-23,UpperChipman,male,1
4671,2022-06-28,Lourie,nymph,1
4651,2022-06-28,Major,nymph,0
4653,2022-06-28,Major,nymph,0
4649,2022-06-23,UpperChipman,nymph,0
4648,2022-06-23,UpperChipman,nymph,0
4647,2022-06-28,Lourie,nymph,0
4646,2022-06-28,Lourie,nymph,1
4645,2022-06-28,Lourie,nymph,1
4800,2022-06-28,Lourie,nymph,0
4799,2022-06-28,Lourie,nymph,1
4798,2022-06-28,Lourie,nymph,0
4946,2022-07-19,Jackson,nymph,0
4947,2022-07-19,Jackson,nymph,0
4948,2022-07-19,Jackson,nymph,0
4949,2022-07-19,Jackson,nymph,0
4605,2022-07-18,Foote,nymph,1
4604,2022-07-18,Foote,nymph,0
4603,2022-07-18,Foote,nymph,0
4602,2022-07-19,Jackson,nymph,0
4978,2022-07-18,UpperChipman,nymph,0
4942,2022-07-11,Chipman,nymph,1
4943,2022-07-11,Chipman,nymph,0
4944,2022-07-11,Chipman,nymph,0
4945,2022-07-11,Chipman,nymph,0
4612,2022-07-11,Chipman,nymph,0
4611,2022-07-11,Chipman,nymph,1
4610,2022-07-11,Chipman,nymph,0
4609,2022-07-11,Chipman,nymph,0
4608,2022-07-11,Chipman,nymph,0
4607,2022-07-13,Lourie,nymph,0
4606,2022-07-13,Lourie,nymph,0
4773,2022-07-11,Chipman,nymph,0
4772,2022-07-11,Chipman,male,1
4771,2022-07-11,Chipman,nymph,0
4770,2022-07-11,Chipman,male,0
4769,2022-07-11,Chipman,nymph,1
4840,2022-08-02,Jackson,nymph,0
4970,2022-08-02,Jackson,nymph,0
4969,2022-08-02,Foote,nymph,0
4968,2022-08-02,Foote,nymph,1
4957,2022-07-26,Chipman,nymph,0
4955,2022-07-26,Chipman,nymph,0
4954,2022-08-02,Foote,nymph,1
4601,2022-07-26,Chipman,nymph,0
4820,2022-07-26,Chipman,nymph,0
4819,2022-07-26,Chipman,nymph,0
4818,2022-07-26,Chipman,nymph,0
4977,2022-07-26,Frost,nymph,1
4976,2022-07-26,Frost,nymph,0
4975,2022-07-26,Major,nymph,1
4974,2022-07-26,Major,nymph,0
4973,2022-07-26,Major,nymph,0
4972,2022-07-26,Major,nymph,1
4971,2022-07-26,Major,nymph,0
4761,2022-07-26,Gorge,nymph,1
4762,2022-07-26,Major,nymph,1
4763,2022-07-26,Major,nymph,0
4821,2023-06-06,Frost,nymph,0
4989,2023-06-06,SPIN,nymph,0
4638,2023-06-08,Chipman,male,0
4637,2023-06-08,Chipman,female,0
4631,2023-06-05,Foote,female,1
4630,2023-06-05,Foote,female,1
4629,2023-06-05,Foote,nymph,0
4628,2023-06-05,Foote,male,0
4627,2023-06-05,Foote,female,1
4997,2023-06-05,Foote,male,0
4988,2023-06-06,Gilmore,male,0
4987,2023-06-06,Gilmore,nymph,1
4992,2023-06-05,UpperChipman,nymph,1
4996,2023-06-05,Foote,nymph,1
4995,2023-06-05,Foote,female,0
4829,2023-06-05,Foote,nymph,1
4828,2023-06-05,Foote,nymph,0
4827,2023-06-05,Foote,nymph,1
4826,2023-06-05,Foote,female,0
4825,2023-06-05,Foote,nymph,1
4824,2023-06-05,Foote,nymph,0
4823,2023-06-05,Foote,nymph,0
4852,2023-06-08,Chipman,nymph,0
4851,2023-06-08,Chipman,nymph,1
4850,2023-06-08,Chipman,male,0
4849,2023-06-08,Chipman,female,1
4822,2023-06-05,UpperChipman,nymph,0
4860,2023-06-05,UpperChipman,nymph,1
4810,2023-06-06,Gorge,nymph,0
4809,2023-06-06,Gorge,nymph,1
4808,2023-06-06,Gorge,nymph,0
4639,2023-06-06,Gorge,nymph,0
4807,2023-06-06,SPIN,male,0
4859,2023-06-08,Chipman,nymph,1
4858,2023-06-08,Chipman,female,0
4857,2023-06-08,Chipman,nymph,0
4994,2023-06-05,Foote,nymph,0
4993,2023-06-05,Foote,nymph,0
4626,2023-06-05,Foote,nymph,0
4625,2023-06-05,Foote,nymph,1
4991,2023-06-06,Gorge,female,0
4990,2023-06-06,Gorge,nymph,0
4624,2023-06-06,Gorge,male,0
4839,2023-06-06,Gorge,nymph,0
4623,2023-06-06,Gorge,nymph,0
4622,2023-06-06,SPIN,nymph,1
4621,2023-06-06,SPIN,nymph,0
4633,2023-06-12,Jackson,nymph,0
4634,2023-06-12,Jackson,nymph,0
4635,2023-06-12,Jackson,nymph,0
4636,2023-06-12,Jackson,female,0
4841,2023-06-14,BRF,nymph,0
4855,2023-06-14,BRF,nymph,1
4880,2023-06-13,Lourie,male,1
4844,2023-06-13,Lourie,nymph,1
4843,2023-06-13,Lourie,nymph,0
4842,2023-06-13,Lourie,nymph,0
4834,2023-06-14,BRF,nymph,0
5020,2023-06-12,Jackson,female,0
5019,2023-06-12,Jackson,nymph,0
5017,2023-06-12,Jackson,nymph,0
5016,2023-06-12,Jackson,nymph,0
5015,2023-06-12,Jackson,nymph,1
5014,2023-06-12,Jackson,nymph,0
5013,2023-06-12,Jackson,nymph,1
5012,2023-06-12,Jackson,nymph,0
4985,2023-06-12,Jackson,nymph,0
4986,2023-06-12,Jackson,nymph,0
4984,2023-06-12,Jackson,female,0
4983,2023-06-12,Jackson,male,1
5004,2023-06-14,Major,nymph,0
5005,2023-06-14,Major,nymph,0
5006,2023-06-14,Major,nymph,1
4833,2023-06-14,Major,nymph,0
4832,2023-06-14,Major,nymph,1
4831,2023-06-14,Major,female,0
4830,2023-06-14,Major,nymph,1
5010,2023-06-13,Lourie,nymph,1
5009,2023-06-13,Lourie,nymph,0
5008,2023-06-13,Lourie,nymph,0
5007,2023-06-13,Lourie,nymph,0
4806,2023-06-12,Crystal,nymph,0
4805,2023-06-12,Crystal,female,1
4804,2023-06-12,Crystal,nymph,0
4803,2023-06-12,Crystal,nymph,1
4802,2023-06-12,Jackson,nymph,0
4801,2023-06-12,Jackson,nymph,0
4837,2023-06-12,Jackson,female,0
4836,2023-06-12,Jackson,nymph,1
4835,2023-06-13,Lourie,male,0
4900,2023-06-19,Gorge,female,0
4899,2023-06-20,Foote,nymph,0
4879,2023-06-20,Foote,nymph,0
4878,2023-06-20,Foote,nymph,0
4877,2023-06-20,Foote,female,1
4876,2023-06-20,Foote,female,1
4875,2023-06-20,Foote,nymph,1
4873,2023-06-20,Foote,nymph,0
4872,2023-06-20,Foote,female,0
4871,2023-06-20,Foote,nymph,1
5059,2023-06-20,Foote,nymph,0
4856,2023-06-14,Major,nymph,0
5001,2023-06-14,Major,nymph,0
5002,2023-06-14,Major,nymph,0
5003,2023-06-14,Major,nymph,0
4898,2023-06-20,Chipman,nymph,0
4897,2023-06-20,Chipman,nymph,0
4896,2023-06-20,Chipman,nymph,1
4895,2023-06-20,Chipman,nymph,0
4894,2023-06-20,Chipman,nymph,0
4893,2023-06-20,Chipman,nymph,0
5100,2023-06-27,Lourie,nymph,0
5099,2023-06-27,Lourie,nymph,0
5098,2023-06-27,Lourie,nymph,0
5097,2023-06-27,Lourie,nymph,0
5110,2023-06-27,Lourie,nymph,0
5029,2023-06-20,Foote,nymph,1
5028,2023-06-20,Foote,nymph,1
5027,2023-06-20,Foote,nymph,1
5026,2023-06-20,Foote,nymph,1
5025,2023-06-20,Foote,nymph,0
5024,2023-06-20,Foote,male,1
5023,2023-06-20,Foote,nymph,0
5022,2023-06-20,Foote,female,0
5109,2023-06-27,Major,nymph,0
5108,2023-06-27,Major,nymph,0
5107,2023-06-27,Major,nymph,0
5106,2023-06-27,Major,nymph,0
4886,2023-06-26,Crystal,nymph,0
5021,2023-06-20,Chipman,nymph,0
5055,2023-06-20,Chipman,nymph,0
4890,2023-06-26,Gilmore,nymph,0
4885,2023-06-27,Lourie,nymph,0
5111,2023-06-26,Gilmore,nymph,0
4882,2023-06-27,Major,nymph,1
4881,2023-06-27,Major,nymph,0
5088,2023-06-27,Major,nymph,0
5086,2023-06-27,Major,nymph,0
5085,2023-06-27,Major,nymph,0
5084,2023-06-27,Major,nymph,0
5083,2023-06-27,Major,nymph,1
5082,2023-06-27,Jackson,female,0
5068,2023-06-26,Gilmore,nymph,0
5067,2023-06-26,Crystal,nymph,0
5080,2023-06-27,Lourie,nymph,1
5079,2023-06-27,Lourie,nymph,0
5078,2023-06-27,Lourie,nymph,0
5077,2023-06-27,Lourie,nymph,1
5076,2023-06-27,Lourie,nymph,1
5040,2023-06-20,Foote,nymph,0
5039,2023-06-20,Foote,nymph,0
5038,2023-06-20,Foote,nymph,0
5037,2023-06-20,Foote,nymph,0
5036,2023-06-20,Foote,nymph,0
5035,2023-06-20,Foote,nymph,0
5034,2023-06-20,Foote,nymph,1
5033,2023-06-20,Foote,nymph,0
5032,2023-06-20,Foote,nymph,1
5031,2023-06-20,Foote,nymph,1
5030,2023-06-20,Foote,nymph,0
5049,2023-06-20,Foote,nymph,0
5048,2023-06-20,Foote,nymph,1
5047,2023-06-20,Foote,nymph,0
5046,2023-06-20,Foote,nymph,0
5045,2023-06-20,Foote,nymph,1
5044,2023-06-20,Foote,nymph,1
5043,2023-06-20,Foote,female,1
5042,2023-06-20,Foote,male,0
5056,2023-06-20,Foote,nymph,0
5057,2023-06-20,Foote,nymph,0
5058,2023-06-20,Foote,nymph,0
4868,2023-06-20,Foote,nymph,0
5041,2023-06-20,Foote,male,1
5075,2023-06-27,Major,nymph,0
5074,2023-06-27,Major,nymph,0
5073,2023-06-27,Jackson,nymph,1
4864,2023-06-20,Chipman,nymph,0
4863,2023-06-20,Chipman,nymph,0
4862,2023-06-20,Chipman,nymph,0
4861,2023-06-20,Chipman,nymph,0
4888,2023-06-20,Chipman,female,1
4887,2023-06-20,Chipman,nymph,0
5050,2023-06-20,UpperChipman,male,0
4892,2023-06-20,UpperChipman,nymph,0
4891,2023-06-20,UpperChipman,nymph,0
5180,2023-07-06,Gorge,nymph,0
5105,2023-06-29,BRF,nymph,0
5104,2023-06-29,BRF,nymph,1
5096,2023-07-05,Foote,nymph,0
5103,2023-07-05,Foote,nymph,1
5102,2023-07-05,Foote,nymph,0
5101,2023-07-05,Foote,nymph,1
5095,2023-07-05,Foote,nymph,1
5160,2023-07-05,Foote,nymph,0
5159,2023-07-05,Foote,nymph,1
5158,2023-07-05,Foote,female,1
5146,2023-07-05,Foote,nymph,0
5094,2023-07-05,Chipman,nymph,1
5093,2023-07-05,Chipman,nymph,0
5092,2023-07-05,Chipman,nymph,0
5091,2023-07-05,Chipman,nymph,0
5089,2023-07-05,Chipman,nymph,1
5090,2023-07-05,Chipman,nymph,1
5123,2023-07-05,Chipman,nymph,0
5122,2023-07-05,Chipman,nymph,0
5152,2023-07-05,Foote,female,1
5151,2023-07-05,Foote,nymph,0
5150,2023-07-05,Foote,nymph,0
5149,2023-07-05,Foote,nymph,0
5148,2023-07-05,Foote,nymph,0
5147,2023-07-05,Foote,female,0
5137,2023-07-05,UpperChipman,nymph,0
5135,2023-07-06,Frost,nymph,0
5134,2023-07-06,Frost,nymph,0
5129,2023-06-27,Jackson,nymph,1
5128,2023-06-27,Jackson,nymph,0
5127,2023-06-27,Jackson,nymph,0
5126,2023-06-27,Jackson,nymph,0
5125,2023-06-27,Jackson,nymph,0
5124,2023-06-27,Jackson,nymph,1
4866,2023-06-29,BRF,nymph,0
4867,2023-06-29,BRF,nymph,1
5188,2023-07-05,Foote,nymph,1
5187,2023-07-05,Foote,nymph,0
5186,2023-07-05,Foote,nymph,0
5185,2023-07-05,Foote,nymph,0
5184,2023-07-05,Foote,nymph,1
5183,2023-07-05,Foote,nymph,0
5182,2023-07-05,Foote,nymph,0
5153,2023-07-05,Foote,nymph,1
5154,2023-07-05,Foote,nymph,1
5155,2023-07-05,Foote,nymph,0
5156,2023-07-05,Foote,nymph,1
5157,2023-07-05,Foote,nymph,0
5172,2023-07-05,Chipman,nymph,0
5171,2023-07-05,Chipman,nymph,1
5170,2023-07-06,Frost,nymph,0
5169,2023-07-06,SPIN,male,0
5145,2023-07-06,SPIN,nymph,0
5168,2023-07-06,Gorge,nymph,0
5167,2023-07-06,Gorge,nymph,0
5144,2023-07-06,Gorge,nymph,0
5143,2023-07-06,Gorge,nymph,0
5142,2023-07-06,Gorge,nymph,0
5141,2023-07-06,Gorge,nymph,0
5140,2023-07-06,Gorge,nymph,0
5081,2023-07-11,Lourie,nymph,0
5120,2023-07-11,Major,nymph,0
5118,2023-07-11,Major,nymph,0
5117,2023-07-11,Major,nymph,0
5116,2023-07-11,Major,nymph,0
5366,2023-07-11,Jackson,female,1
5365,2023-07-11,Jackson,nymph,1
5364,2023-07-11,Jackson,nymph,0
5363,2023-07-11,Jackson,nymph,0
5362,2023-07-11,Jackson,nymph,1
5387,2023-07-12,Gilmore,nymph,0
5385,2023-07-17,Chipman,nymph,0
5220,2023-07-12,BRF,nymph,0
5219,2023-07-12,BRF,nymph,0
5216,2023-07-17,Foote,nymph,1
5400,2023-07-17,Foote,female,1
5399,2023-07-17,Foote,female,1
5398,2023-07-17,Foote,nymph,1
5396,2023-07-17,Chipman,nymph,0
5179,2023-07-11,Major,nymph,0
5178,2023-07-11,Major,nymph,1
5177,2023-07-11,Major,nymph,0
5176,2023-07-11,Major,nymph,0
5175,2023-07-11,Major,nymph,0
5174,2023-07-11,Major,nymph,0
5173,2023-07-11,Major,nymph,1
5200,2023-07-11,Major,nymph,0
5194,2023-07-11,Major,nymph,0
5373,2023-07-11,Jackson,nymph,0
5309,2023-07-17,UpperChipman,nymph,0
5196,2023-07-11,Jackson,nymph,0
5380,2023-07-11,Jackson,nymph,1
5165,2023-07-11,Major,nymph,0
5163,2023-07-11,Major,nymph,0
5161,2023-07-11,Major,nymph,1
5199,2023-07-11,Major,nymph,0
5198,2023-07-11,Major,nymph,0
5197,2023-07-11,Major,nymph,0
5195,2023-07-11,Major,nymph,0
5240,2023-07-26,Crystal,nymph,0
5339,2023-08-01,Chipman,nymph,0
5235,2023-08-01,Foote,nymph,0
5233,2023-08-01,Foote,nymph,1
4917,2023-08-01,Chipman,nymph,1
5224,2023-08-01,Chipman,nymph,1
5223,2023-08-01,Chipman,nymph,1
5222,2023-08-01,Chipman,nymph,0
5221,2023-08-01,Foote,nymph,0
5355,2023-08-01,Foote,nymph,0
5353,2023-08-01,Foote,nymph,0
5239,2023-08-01,UpperChipman,nymph,0
5238,2023-08-01,UpperChipman,nymph,0
5237,2023-08-01,UpperChipman,nymph,0
5294,2023-08-01,Chipman,nymph,1
5293,2023-08-01,Foote,nymph,0
5258,2024-06-17,BRF,nymph,0
5277,2024-06-11,Lourie,nymph,0
5272,2024-06-20,Chipman,nymph,1
5271,2024-06-20,Chipman,male,0
5269,2024-06-20,Chipman,nymph,0
5268,2024-06-20,Chipman,nymph,1
5265,2024-06-20,Chipman,nymph,0
5264,2024-06-20,Chipman,female,1
5263,2024-06-20,Chipman,nymph,0
5262,2024-06-20,Chipman,nymph,0
5261,2024-06-20,Chipman,nymph,1
5420,2024-06-11,Lourie,nymph,0
5406,2024-06-11,Lourie,nymph,1
5251,2024-06-20,UpperChipman,female,0
5279,2024-06-11,Lourie,male,0
5278,2024-06-11,Lourie,nymph,0
5273,2024-06-14,Frost,nymph,0
5408,2024-06-11,Lourie,nymph,0
5407,2024-06-11,Lourie,nymph,0
5256,2024-06-20,Chipman,nymph,0
5255,2024-06-20,Chipman,nymph,0
5254,2024-06-20,Chipman,nymph,0
5253,2024-06-20,Chipman,nymph,0
5252,2024-06-20,Chipman,nymph,0
5405,2024-06-11,UpperChipman,nymph,0
5249,2024-06-20,UpperChipman,nymph,0
5411,2024-06-11,UpperChipman,nymph,0
5429,2024-06-13,Chipman,female,0
5428,2024-06-13,Chipman,nymph,1
5427,2024-06-13,Chipman,nymph,0
5426,2024-06-13,Chipman,nymph,0
5425,2024-06-13,Chipman,nymph,0
5404,2024-06-13,Chipman,nymph,0
5403,2024-06-13,Chipman,nymph,1
5402,2024-06-13,Chipman,nymph,0
5401,2024-06-13,Chipman,nymph,0
5424,2024-06-13,Chipman,nymph,0
5260,2024-06-11,Gorge,nymph,0
5259,2024-06-11,Gorge,female,0
5276,2024-06-11,Gorge,male,0
5275,2024-06-11,Gorge,male,0
5274,2024-06-13,Chipman,nymph,1
5242,2024-06-11,Major,nymph,1
5382,2024-06-10,Foote,nymph,1
5381,2024-06-10,Foote,nymph,0
5352,2024-06-10,Foote,nymph,1
5334,2024-06-10,Foote,female,1
5410,2024-06-11,Major,nymph,1
5337,2024-06-10,Jackson,male,1
5336,2024-06-10,Jackson,male,1
5335,2024-06-10,Jackson,female,0
5423,2024-06-24,Foote,nymph,0
5419,2024-06-24,Foote,nymph,0
5418,2024-06-24,Foote,nymph,0
5417,2024-06-24,Foote,nymph,1
5447,2024-07-01,UpperChipman,nymph,0
5442,2024-07-01,Chipman,nymph,0
5443,2024-07-01,Chipman,nymph,0
5430,2024-07-08,Gorge,nymph,0
5341,2024-07-09,Lourie,nymph,0
5431,2024-07-09,Major,nymph,0
5432,2024-07-09,Major,nymph,0
5351,2024-07-01,Chipman,nymph,1
5350,2024-07-01,Chipman,nymph,0
5349,2024-07-01,Chipman,nymph,0
5348,2024-07-01,Chipman,nymph,1
5347,2024-07-01,Chipman,nymph,0
5346,2024-07-01,Chipman,nymph,0
5345,2024-07-01,Chipman,nymph,0
5332,2024-07-08,Gorge,female,1
5330,2024-07-08,Gorge,nymph,0
5440,2024-06-24,Gorge,female,1
5439,2024-06-24,Gorge,nymph,1
5438,2024-06-24,Gorge,female,0
5460,2024-06-24,Foote,female,1
5459,2024-06-24,Foote,nymph,0
5458,2024-06-24,SPIN,nymph,0
5445,2024-07-01,Jackson,nymph,0
5329,2024-07-09,Major,nymph,1
5470,2024-07-10,Foote,nymph,0
5469,2024-07-10,Foote,nymph,0
5468,2024-07-10,Foote,nymph,0
5467,2024-07-10,Foote,nymph,0
5333,2024-07-03,Frost,nymph,0
5457,2024-06-25,Major,nymph,0
5480,2024-07-15,Chipman,nymph,1
5479,2024-07-15,Chipman,nymph,0
5477,2024-07-17,Jackson,nymph,0
5422,2024-07-10,Foote,nymph,0
5421,2024-07-10,Foote,nymph,1
5433,2024-07-10,Foote,nymph,0
5328,2024-07-10,Foote,nymph,0
5327,2024-07-10,Foote,nymph,0
5326,2024-07-22,Gorge,nymph,0
5325,2024-07-22,Gorge,nymph,0
5500,2024-07-15,Chipman,nymph,0
5539,2024-08-08,Foote,nymph,0
5538,2024-08-08,Foote,nymph,1
5537,2024-08-13,BRF,nymph,0
5487,2024-08-08,Crystal,nymph,1
5510,2024-08-06,Lourie,nymph,0
5540,2024-08-07,Gorge,nymph,0
5548,2024-08-07,Gorge,nymph,1
5527,2024-08-02,Frost,nymph,0
5526,2024-08-06,Major,nymph,1
5525,2024-08-06,Major,nymph,0
